Mod:Item:MetaData, Localized Name
integrateddynamics:part_inventory_writer_item, parttype.parttypes.integrateddynamics.inventory_writer.name.name
integrateddynamics:part_redstone_writer_item, parttype.parttypes.integrateddynamics.redstone_writer.name.name
integrateddynamics:part_static_light_panel_item, parttype.parttypes.integrateddynamics.static_light_panel.name.name
integrateddynamics:part_dynamic_light_panel_item, parttype.parttypes.integrateddynamics.dynamic_light_panel.name.name
integrateddynamics:part_display_panel_item, parttype.parttypes.integrateddynamics.display_panel.name.name
integrateddynamics:part_connector_mono_directional_item, parttype.parttypes.integrateddynamics.connector_mono_directional.name.name
integrateddynamics:part_connector_omni_directional_item, parttype.parttypes.integrateddynamics.connector_omni_directional.name.name
integrateddynamics:cable, 逻辑线缆
integrateddynamics:variablestore:0, 变量卡箱
integrateddynamics:logic_programmer:0, 逻辑编程器
integrateddynamics:energy_battery, 能量电池
integrateddynamics:creative_energy_battery, 创造能量电池
integrateddynamics:coal_generator:0, 发电机
integrateddynamics:proxy:0, 代理器
integrateddynamics:materializer:0, 固值器
integrateddynamics:menril_log:0, 门瑞欧木
integrateddynamics:menril_log_filled:0, 富集的门瑞欧木
integrateddynamics:menril_leaves:0, 门瑞欧树叶
integrateddynamics:menril_sapling:0, 门瑞欧树苗
integrateddynamics:menril_planks, 门瑞欧木板
integrateddynamics:crystalized_menril_block, 门瑞欧结晶块
integrateddynamics:crystalized_menril_brick, 门瑞欧结晶砖
integrateddynamics:block_menril_resin:0, 门瑞欧树脂
integrateddynamics:drying_basin, 烘干池
integrateddynamics:squeezer:0, 挤压机
integrateddynamics:menril_door, 门瑞欧木门
integrateddynamics:menril_torch:0, 门瑞欧火把
integrateddynamics:menril_torch_stone:0, 门瑞欧石柄火把
integrateddynamics:menril_planks_stairs:0, 门瑞欧木楼梯
integrateddynamics:crystalized_menril_block_stairs:0, 门瑞欧结晶楼梯
integrateddynamics:crystalized_menril_brick_stairs:0, 门瑞欧晶砖楼梯
integrateddynamics:delay:0, 延迟器
integrateddynamics:block_liquid_chorus:0, 紫颂果汁
integrateddynamics:crystalized_chorus_block, 紫颂果结晶块
integrateddynamics:crystalized_chorus_brick, 紫颂果结晶砖
integrateddynamics:crystalized_chorus_block_stairs:0, 紫颂果结晶楼梯
integrateddynamics:crystalized_chorus_brick_stairs:0, 紫颂果晶砖楼梯
integrateddynamics:mechanical_squeezer:0, 电动挤压机
integrateddynamics:mechanical_drying_basin:0, 电动烘干池
integrateddynamics:wrench, 门瑞欧结晶扳手
integrateddynamics:variable, 变量卡
integrateddynamics:labeller, 注释器
integrateddynamics:facade, 伪装方块
integrateddynamics:crystalized_menril_chunk, 门瑞欧结晶碎片
integrateddynamics:variable_transformer:0, 变量输出零件
integrateddynamics:variable_transformer:1, 变量输入零件
integrateddynamics:menril_berries, 门瑞欧浆果
integrateddynamics:portable_logic_programmer, 便携式逻辑编程器
integrateddynamics:on_the_dynamics_of_integration, 论集成动力
integrateddynamics:crystalized_chorus_chunk, 紫颂果结晶碎片
integrateddynamics:logic_director, 逻辑导向零件
integratedtunnels:part_interface_energy_item, parttype.parttypes.integratedtunnels.interface_energy.name.name
integratedtunnels:part_importer_energy_item, parttype.parttypes.integratedtunnels.importer_energy.name.name
integratedtunnels:part_exporter_energy_item, parttype.parttypes.integratedtunnels.exporter_energy.name.name
integratedtunnels:part_importer_world_energy_item, parttype.parttypes.integratedtunnels.importer_world_energy.name.name
integratedtunnels:part_exporter_world_energy_item, parttype.parttypes.integratedtunnels.exporter_world_energy.name.name
integratedtunnels:part_interface_item_item, parttype.parttypes.integratedtunnels.interface_item.name.name
integratedtunnels:part_importer_item_item, parttype.parttypes.integratedtunnels.importer_item.name.name
integratedtunnels:part_exporter_item_item, parttype.parttypes.integratedtunnels.exporter_item.name.name
integratedtunnels:part_importer_world_item_item, parttype.parttypes.integratedtunnels.importer_world_item.name.name
integratedtunnels:part_exporter_world_item_item, parttype.parttypes.integratedtunnels.exporter_world_item.name.name
integratedtunnels:part_interface_fluid_item, parttype.parttypes.integratedtunnels.interface_fluid.name.name
integratedtunnels:part_importer_fluid_item, parttype.parttypes.integratedtunnels.importer_fluid.name.name
integratedtunnels:part_exporter_fluid_item, parttype.parttypes.integratedtunnels.exporter_fluid.name.name
integratedtunnels:part_importer_world_fluid_item, parttype.parttypes.integratedtunnels.importer_world_fluid.name.name
integratedtunnels:part_exporter_world_fluid_item, parttype.parttypes.integratedtunnels.exporter_world_fluid.name.name
integratedtunnels:part_importer_world_block_item, parttype.parttypes.integratedtunnels.importer_world_block.name.name
integratedtunnels:part_exporter_world_block_item, parttype.parttypes.integratedtunnels.exporter_world_block.name.name
integratedtunnels:part_player_simulator_item, parttype.parttypes.integratedtunnels.player_simulator.name.name
jecalculation:item_calculator:0, 合成计算器
jecalculation:item_calculator:1, 数学计算器
modularrouters:item_router, 物品路由器
modularrouters:template_frame, 模板框架方块
modularrouters:blank_module, 空白模块
modularrouters:blank_upgrade, 空白升级
modularrouters:augment_core, 拓展核心
modularrouters:override_card, 安全覆盖卡
modularrouters:module:0, 投掷器模块
modularrouters:module:1, 投掷模块
modularrouters:module:2, 虚空模块
modularrouters:module:3, 放置模块
modularrouters:module:4, 破坏模块
modularrouters:module:5, 发送模块 Mk1
modularrouters:module:6, 发送模块 Mk2
modularrouters:module:7, 发送模块 Mk3
modularrouters:module:8, 抽取模块
modularrouters:module:9, 抽取模块 Mk2
modularrouters:module:10, 造桥模块
modularrouters:module:11, 造桥模块 Mk2
modularrouters:module:12, 检测模块
modularrouters:module:13, 玩家背包模块
modularrouters:module:14, 流体模块
modularrouters:module:15, 销毁模块
modularrouters:module:16, 执行模块
modularrouters:module:17, 分配模块
modularrouters:upgrade:0, 堆叠升级
modularrouters:upgrade:1, 速度升级
modularrouters:upgrade:2, 安全升级
modularrouters:upgrade:3, 伪装升级
modularrouters:upgrade:4, 同步升级
modularrouters:upgrade:5, 流体传输升级
modularrouters:upgrade:6, 消声器升级
modularrouters:upgrade:7, 爆炸升级
modularrouters:filter:0, 批量物品过滤名单
modularrouters:filter:1, 按mod分拣过滤名单
modularrouters:filter:2, 正则表达式过滤名单
modularrouters:filter:3, 检测过滤名单
modularrouters:augment:0, 快速拾取拓展
modularrouters:augment:1, 拾取延迟拓展
modularrouters:augment:2, 范围升级拓展
modularrouters:augment:3, 范围降级拓展
modularrouters:augment:4, 红石拓展
modularrouters:augment:5, 调节拓展
modularrouters:augment:6, 堆叠拓展
modularrouters:augment:7, 经验吸收拓展
modularrouters:augment:8, 模仿拓展
modularrouters:augment:9, 推动拓展
modularmachinery:itemblueprint, 机械蓝图
modularmachinery:itemmodularium, 模块化合金锭
modularmachinery:itemconstructtool, 建造选择工具
modularmachinery:blockcontroller, 机械控制器
modularmachinery:blockcasing:0, 机械外壳
modularmachinery:blockcasing:1, 机械通风口
modularmachinery:blockcasing:2, 燃烧室外壳
modularmachinery:blockcasing:3, 机械齿轮箱
modularmachinery:blockcasing:4, 强化机械外壳
modularmachinery:blockcasing:5, 机械电路板
modularmachinery:blockinputbus:0, 微型物品输入仓
modularmachinery:blockinputbus:1, 小型物品输入仓
modularmachinery:blockinputbus:2, 中型物品输入仓
modularmachinery:blockinputbus:3, 强化物品输入仓
modularmachinery:blockinputbus:4, 大型物品输入仓
modularmachinery:blockinputbus:5, 巨型物品输入仓
modularmachinery:blockinputbus:6, 超级物品输入仓
modularmachinery:blockoutputbus:0, 微型物品输出仓
modularmachinery:blockoutputbus:1, 小型物品输出仓
modularmachinery:blockoutputbus:2, 中型物品输出仓
modularmachinery:blockoutputbus:3, 强化物品输出仓
modularmachinery:blockoutputbus:4, 大型物品输出仓
modularmachinery:blockoutputbus:5, 巨型物品输出仓
modularmachinery:blockoutputbus:6, 超级物品输出仓
modularmachinery:blockfluidinputhatch:0, 微型流体输入仓
modularmachinery:blockfluidinputhatch:1, 小型流体输入仓
modularmachinery:blockfluidinputhatch:2, 中型流体输入仓
modularmachinery:blockfluidinputhatch:3, 强化流体输入仓
modularmachinery:blockfluidinputhatch:4, 大型流体输入仓
modularmachinery:blockfluidinputhatch:5, 巨型流体输入仓
modularmachinery:blockfluidinputhatch:6, 超级流体输入仓
modularmachinery:blockfluidinputhatch:7, 真空流体输入仓
modularmachinery:blockfluidoutputhatch:0, 微型流体输出仓
modularmachinery:blockfluidoutputhatch:1, 小型流体输出仓
modularmachinery:blockfluidoutputhatch:2, 中型流体输出仓
modularmachinery:blockfluidoutputhatch:3, 强化流体输出仓
modularmachinery:blockfluidoutputhatch:4, 大型流体输出仓
modularmachinery:blockfluidoutputhatch:5, 巨型流体输出仓
modularmachinery:blockfluidoutputhatch:6, 超级流体输出仓
modularmachinery:blockfluidoutputhatch:7, 真空流体输出仓
modularmachinery:blockenergyinputhatch:0, 微型能源输入仓
modularmachinery:blockenergyinputhatch:1, 小型能源输入仓
modularmachinery:blockenergyinputhatch:2, 中型能源输入仓
modularmachinery:blockenergyinputhatch:3, 强化能源输入仓
modularmachinery:blockenergyinputhatch:4, 大型能源输入仓
modularmachinery:blockenergyinputhatch:5, 巨型能源输入仓
modularmachinery:blockenergyinputhatch:6, 超级能源输入仓
modularmachinery:blockenergyinputhatch:7, 终极能源输入仓
modularmachinery:blockenergyoutputhatch:0, 微型能源输出仓
modularmachinery:blockenergyoutputhatch:1, 小型能源输出仓
modularmachinery:blockenergyoutputhatch:2, 中型能源输出仓
modularmachinery:blockenergyoutputhatch:3, 强化能源输出仓
modularmachinery:blockenergyoutputhatch:4, 大型能源输出仓
modularmachinery:blockenergyoutputhatch:5, 巨型能源输出仓
modularmachinery:blockenergyoutputhatch:6, 超级能源输出仓
modularmachinery:blockenergyoutputhatch:7, 终极能源输出仓
powersuits:powerarmor_head, 动力头盔
powersuits:powerarmor_torso, 动力护甲
powersuits:powerarmor_legs, 动力护腿
powersuits:powerarmor_feet, 动力靴子
powersuits:power_fist, 动力拳套
powersuits:powerarmorcomponent:0, 线材
powersuits:powerarmorcomponent:1, 螺线管
powersuits:powerarmorcomponent:2, 伺服马达
powersuits:powerarmorcomponent:3, 滑翔翼
powersuits:powerarmorcomponent:4, 离子推进器
powersuits:powerarmorcomponent:5, 低压电容
powersuits:powerarmorcomponent:6, 中压电容
powersuits:powerarmorcomponent:7, 高压电容
powersuits:powerarmorcomponent:8, 超高压电容
powersuits:powerarmorcomponent:9, 降落伞
powersuits:powerarmorcomponent:10, 铁质电镀板
powersuits:powerarmorcomponent:11, 钻石电镀板
powersuits:powerarmorcomponent:12, 力场发射器
powersuits:powerarmorcomponent:13, 全息发射器
powersuits:powerarmorcomponent:14, 人造碳纤维肌肉
powersuits:powerarmorcomponent:15, 控制电路
powersuits:powerarmorcomponent:16, 人造凝胶肌肉
powersuits:powerarmorcomponent:17, 人造肌肉
powersuits:powerarmorcomponent:18, 太阳能板
powersuits:powerarmorcomponent:19, 磁力发生器
powersuits:powerarmorcomponent:20, 电脑芯片
powersuits:powerarmorcomponent:21, 绝缘橡胶管
powersuits:tinkertable, 动力装甲改装台
powersuits:luxcapacitor, 光能容器
quantumstorage:crate, 板条箱
quantumstorage:upgrade:0, 渲染升级
quantumstorage:upgrade:1, 虚空升级
quantumstorage:upgrade:2, 创造升级
quantumstorage:upgrade:3, 无限水升级
quantumstorage:quantum_battery, 量子电池
quantumstorage:quantum_bag, item.quantumstorage.quantum_bag.name
quantumstorage:remote, 远程存储访问器
questbook:itemquestbook, 任务书
realfilingcabinet:emptyfolder:0, 归档文件夹（空）
realfilingcabinet:emptyfolder:1, 耐久文件夹（空）
realfilingcabinet:emptyfolder:2, 怪物文件夹（空）
realfilingcabinet:emptyfolder:3, 流体文件夹（空）
realfilingcabinet:emptyfolder:4, NBT 文件夹（空）
realfilingcabinet:folder:0, 归档文件夹
realfilingcabinet:upgrade:0, 创造模式升级
realfilingcabinet:upgrade:1, 合成升级
realfilingcabinet:upgrade:2, 末影升级
realfilingcabinet:upgrade:3, 矿物词典升级
realfilingcabinet:upgrade:4, 怪物升级
realfilingcabinet:upgrade:5, 流体升级
realfilingcabinet:upgrade:6, 生命升级
realfilingcabinet:upgrade:7, 熔炼升级
realfilingcabinet:magnifyingglass, 放大镜
realfilingcabinet:whiteouttape, 修正带
realfilingcabinet:mysteryfolder, 神秘文件夹
realfilingcabinet:suitcase, 手提箱
realfilingcabinet:emptydyedfolder:0, 染色文件夹（白色）
realfilingcabinet:emptydyedfolder:1, 染色文件夹（橙色）
realfilingcabinet:emptydyedfolder:2, 染色文件夹（品红色）
realfilingcabinet:emptydyedfolder:3, 染色文件夹（淡蓝色）
realfilingcabinet:emptydyedfolder:4, 染色文件夹（黄色）
realfilingcabinet:emptydyedfolder:5, 染色文件夹（黄绿色）
realfilingcabinet:emptydyedfolder:6, 染色文件夹（粉红色）
realfilingcabinet:emptydyedfolder:7, 染色文件夹（灰色）
realfilingcabinet:emptydyedfolder:8, 染色文件夹（淡灰色）
realfilingcabinet:emptydyedfolder:9, 染色文件夹（青色）
realfilingcabinet:emptydyedfolder:10, 染色文件夹（紫色）
realfilingcabinet:emptydyedfolder:11, 染色文件夹（蓝色）
realfilingcabinet:emptydyedfolder:12, 染色文件夹（棕色）
realfilingcabinet:emptydyedfolder:13, 染色文件夹（绿色）
realfilingcabinet:emptydyedfolder:14, 染色文件夹（红色）
realfilingcabinet:emptydyedfolder:15, 染色文件夹（黑色）
realfilingcabinet:dyedfolder:0, 染色文件夹（白色）
realfilingcabinet:autofolder, 自动收纳物品文件夹
realfilingcabinet:debugger, 调试工具
realfilingcabinet:filter, 档案柜过滤器
realfilingcabinet:key:0, 主钥匙
realfilingcabinet:key:1, 钥匙副本
realfilingcabinet:modelcabinet, 文件柜
spiceoflife:bookfoodjournal, 膳食记录
spiceoflife:lunchbox, 午餐盒
spiceoflife:lunchbag, 午餐袋
bq_standard:loot_chest, 奖励箱
toolbelt:belt, 工具腰带
toolbelt:pouch, 腰带包
trashcans:item_trash_can, 物品垃圾桶
trashcans:liquid_trash_can, 流体垃圾桶
trashcans:energy_trash_can, 能量垃圾桶
trashcans:ultimate_trash_can, 全能垃圾桶
wct:wct, 无线合成终端
wct:wct_creative, 创造模式无线合成终端
wct:magnet_card, 磁引卡
xnet:xnet_manual, XNet手册
xnet:connector_upgrade, 连接升级工具
xnet:facade, 伪装器
xnet:redstone_proxy, 红石代理器
xnet:redstone_proxy_upd, 红石代理器（更新）
xnet:netcable:0, 蓝色网络线缆
xnet:netcable:1, 红色网络线缆
xnet:netcable:2, 黄色网络线缆
xnet:netcable:3, 绿色网络线缆
xnet:netcable:4, 路由网络线缆
xnet:connector:0, 蓝色连接器
xnet:connector:1, 红色连接器
xnet:connector:2, 黄色连接器
xnet:connector:3, 绿色连接器
xnet:connector:4, 路由连接器
xnet:advanced_connector:0, 高级蓝色连接器
xnet:advanced_connector:1, 高级红色连接器
xnet:advanced_connector:2, 高级黄色连接器
xnet:advanced_connector:3, 高级绿色连接器
xnet:controller, 控制器
xnet:router, 路由器
xnet:wireless_router, 无线路由器
xnet:antenna, 天线
xnet:antenna_base, 天线基座
xnet:antenna_dish, 天线盘
delivery:store, Store
delivery:crate, Delivery Crate
delivery:shipping_crate, Shipping Crate
delivery:store_book, Store
delivery:store_tech, Store
toolprogression:magic_mushroom, Magic™ 蘑菇
ichunutil:compact_porkchop, 兼容生猪排
base:wrench, 扳手
bountiful:bounty, 赏金
bountiful:bountyboarditem, 悬赏榜
mcjtylib_ng:multipart, tile.mcjtylib_ng.multipart.name
hydrogel:hydrogel, 含水方块
omlib:debug_tool, 调试工具
omlib:fake_sword, item.fake_sword.name
omlib:multi_tool, 多功能工具
omlib:network_cable, tile.network_cable.name
openmodularturrets:intermediate_tiered:0, 传感器（一级）
openmodularturrets:intermediate_tiered:1, 传感器（二级）
openmodularturrets:intermediate_tiered:2, 传感器（三级）
openmodularturrets:intermediate_tiered:3, 传感器（四级）
openmodularturrets:intermediate_tiered:4, 传感器（五级）
openmodularturrets:intermediate_tiered:5, 弹膛（一级）
openmodularturrets:intermediate_tiered:6, 弹膛（二级）
openmodularturrets:intermediate_tiered:7, 弹膛（三级）
openmodularturrets:intermediate_tiered:8, 弹膛（四级）
openmodularturrets:intermediate_tiered:9, 弹膛（五级）
openmodularturrets:intermediate_tiered:10, 炮管（一级）
openmodularturrets:intermediate_tiered:11, 炮管（二级）
openmodularturrets:intermediate_tiered:12, 炮管（三级）
openmodularturrets:intermediate_tiered:13, 炮管（四级）
openmodularturrets:intermediate_tiered:14, 炮管（五级）
openmodularturrets:intermediate_regular:0, IO总线
openmodularturrets:addon_meta:0, 附件-炮塔隐形
openmodularturrets:addon_meta:1, 附件-攻击增强
openmodularturrets:addon_meta:2, 附件-能量vis转换
openmodularturrets:addon_meta:3, 附件-弹药循环
openmodularturrets:addon_meta:4, 附件-红石能源芯片
openmodularturrets:addon_meta:5, 附件-串行端口
openmodularturrets:addon_meta:6, 附件-太阳能芯片
openmodularturrets:addon_meta:7, 附件-模拟玩家掉落
openmodularturrets:upgrade_meta:0, 升级组件-精准
openmodularturrets:upgrade_meta:1, 升级组件-效率
openmodularturrets:upgrade_meta:2, 升级组件-射速
openmodularturrets:upgrade_meta:3, 升级组件-范围
openmodularturrets:upgrade_meta:4, 升级组件-散射
openmodularturrets:ammo_meta:0, 弹药-燃烧弹
openmodularturrets:ammo_meta:1, 弹药-子弹
openmodularturrets:ammo_meta:2, 弹药-铁磁弹
openmodularturrets:ammo_meta:3, 手榴弹
openmodularturrets:ammo_meta:4, 弹药-制导火箭
openmodularturrets:usable_meta:0, 投射型子弹
openmodularturrets:usable_meta:1, 投射型榴弹
openmodularturrets:usable_meta:2, 炮塔记忆卡
openmodularturrets:turret_base:0, 炮塔基座（一级）
openmodularturrets:turret_base:1, 炮塔基座（二级）
openmodularturrets:turret_base:2, 炮塔基座（三级）
openmodularturrets:turret_base:3, 炮塔基座（四级）
openmodularturrets:turret_base:4, 炮塔基座（五级）
openmodularturrets:expander:0, 基座存储扩容（一级）
